customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C02073,49,3,1961.0,2,3,3,8,Potential Loyalists
C02074,32,4,1814.0,3,4,3,10,Loyal Customers
C02075,73,5,1939.0,2,4,3,9,Potential Loyalists
C02076,32,4,2519.0,3,4,4,11,Loyal Customers
C02077,37,2,845.0,3,2,1,6,At Risk
C02078,104,2,907.0,1,2,1,4,Hibernating
C02079,5,6,3254.0,5,5,5,15,Champions
C02080,17,3,3146.0,4,3,5,12,Loyal Customers
C02081,63,6,4421.0,2,5,5,12,Loyal Customers
C02082,110,5,2588.0,1,4,4,9,Potential Loyalists
C02083,7,8,5736.0,5,5,5,15,Champions
C02084,61,4,1665.0,2,4,3,9,Potential Loyalists
C02085,23,5,2747.0,4,4,4,12,Loyal Customers
C02086,37,5,1849.0,3,4,3,10,Loyal Customers
C02087,13,6,2819.0,4,5,5,14,Champions
C02088,34,3,1649.0,3,3,3,9,Potential Loyalists
C02089,63,3,1222.0,2,3,2,7,Potential Loyalists
C02090,13,4,2737.0,4,4,4,12,Loyal Customers
C02091,6,5,2264.0,5,4,4,13,Champions
C02092,71,6,3731.0,2,5,5,12,Loyal Customers
C02093,84,1,374.0,1,1,1,3,Hibernating
C02094,42,4,1473.0,3,4,2,9,Potential Loyalists
C02095,1,6,3174.0,5,5,5,15,Champions
C02096,90,3,1243.0,1,3,2,6,At Risk
C02097,17,5,3555.0,4,4,5,13,Champions
C02098,127,2,1646.0,1,2,3,6,At Risk
C02099,128,4,1889.0,1,4,3,8,Potential Loyalists
C02100,5,7,3952.0,5,5,5,15,Champions
C02101,56,4,1599.0,2,4,3,9,Potential Loyalists
C02102,29,2,1099.0,3,2,2,7,Potential Loyalists
C02103,17,3,1601.0,4,3,3,10,Loyal Customers
C02104,22,4,2713.0,4,4,4,12,Loyal Customers
C02105,26,5,2057.0,3,4,3,10,Loyal Customers
C02106,5,5,2777.0,5,4,4,13,Champions
C02107,7,2,881.0,5,2,1,8,Potential Loyalists
C02108,87,2,956.0,1,2,1,4,Hibernating
C02109,46,3,1376.0,2,3,2,7,Potential Loyalists
C02110,151,4,1852.0,1,4,3,8,Potential Loyalists
C02111,59,1,387.0,2,1,1,4,Hibernating
C02112,29,1,303.0,3,1,1,5,At Risk
C02113,11,4,2741.0,4,4,4,12,Loyal Customers
C02114,15,3,1616.0,4,3,3,10,Loyal Customers
C02115,36,4,1712.0,3,4,3,10,Loyal Customers
C02116,116,1,427.0,1,1,1,3,Hibernating
C02117,123,1,335.0,1,1,1,3,Hibernating
C02118,27,3,1635.0,3,3,3,9,Potential Loyalists
C02119,11,5,2822.0,4,4,5,13,Champions
C02120,37,4,3041.0,3,4,5,12,Loyal Customers
C02121,38,5,1950.0,3,4,3,10,Loyal Customers
C02122,66,2,1109.0,2,2,2,6,At Risk
C02123,36,5,3138.0,3,4,5,12,Loyal Customers
C02124,5,5,3396.0,5,4,5,14,Champions
C02125,1,10,5125.0,5,5,5,15,Champions
C02126,4,4,2191.0,5,4,4,13,Champions
C02127,34,3,1507.0,3,3,2,8,Potential Loyalists
C02128,19,7,3493.0,4,5,5,14,Champions
C02129,103,2,1483.0,1,2,2,5,At Risk
C02130,22,4,1862.0,4,4,3,11,Loyal Customers
C02131,1,9,5321.0,5,5,5,15,Champions
C02132,40,6,2574.0,3,5,4,12,Loyal Customers
C02133,21,5,3062.0,4,4,5,13,Champions
C02134,148,1,531.0,1,1,1,3,Hibernating
C02135,15,10,5015.0,4,5,5,14,Champions
C02137,0,3,1277.0,5,3,2,10,Loyal Customers
C02138,70,2,938.0,2,2,1,5,At Risk
C02139,1,3,1452.0,5,3,2,10,Loyal Customers
C02140,37,4,2456.0,3,4,4,11,Loyal Customers
C02141,46,4,1784.0,2,4,3,9,Potential Loyalists
C02142,33,2,717.0,3,2,1,6,At Risk
C02143,38,6,2998.0,3,5,5,13,Champions
C02144,41,3,1668.0,3,3,3,9,Potential Loyalists
C02145,4,7,2533.0,5,5,4,14,Champions
C02146,1,5,2959.0,5,4,5,14,Champions
C02147,88,2,881.0,1,2,1,4,Hibernating
C02148,1,5,2217.0,5,4,4,13,Champions
C02149,10,3,1355.0,5,3,2,10,Loyal Customers
C02150,11,2,1647.0,4,2,3,9,Potential Loyalists
C02151,66,4,1993.0,2,4,3,9,Potential Loyalists
C02152,1,6,3112.0,5,5,5,15,Champions
C02153,173,1,333.0,1,1,1,3,Hibernating
C02154,45,5,2939.0,2,4,5,11,Loyal Customers
C02155,27,6,2491.0,3,5,4,12,Loyal Customers
C02156,130,1,319.0,1,1,1,3,Hibernating
C02157,13,4,2260.0,4,4,4,12,Loyal Customers
C02158,5,7,4408.0,5,5,5,15,Champions
C02159,90,3,1402.0,1,3,2,6,At Risk
C02160,31,2,854.0,3,2,1,6,At Risk
C02161,6,5,2493.0,5,4,4,13,Champions
C02162,79,5,2308.0,1,4,4,9,Potential Loyalists
C02163,5,4,2377.0,5,4,4,13,Champions
C02164,47,3,1101.0,2,3,2,7,Potential Loyalists
C02165,8,6,3170.0,5,5,5,15,Champions
C02166,26,4,2841.0,3,4,5,12,Loyal Customers
C02167,104,4,2357.0,1,4,4,9,Potential Loyalists
C02168,12,5,2993.0,4,4,5,13,Champions
C02169,8,4,2179.0,5,4,4,13,Champions
C02171,1,6,2488.0,5,5,4,14,Champions
C02172,34,3,2330.0,3,3,4,10,Loyal Customers
C02173,9,3,1065.0,5,3,2,10,Loyal Customers
C02174,20,5,2880.0,4,4,5,13,Champions
C02175,69,3,1740.0,2,3,3,8,Potential Loyalists
C02176,142,3,3007.0,1,3,5,9,Potential Loyalists
C02177,31,5,2425.0,3,4,4,11,Loyal Customers
C02178,24,2,1312.0,4,2,2,8,Potential Loyalists
C02179,25,4,2124.0,3,4,3,10,Loyal Customers
C02180,128,2,611.0,1,2,1,4,Hibernating
C02181,36,2,1269.0,3,2,2,7,Potential Loyalists
C02182,26,6,3371.0,3,5,5,13,Champions
C02183,108,4,2725.0,1,4,4,9,Potential Loyalists
C02184,63,4,2892.0,2,4,5,11,Loyal Customers
C02185,2,9,4752.0,5,5,5,15,Champions
C02186,43,3,1906.0,3,3,3,9,Potential Loyalists
C02187,128,1,441.0,1,1,1,3,Hibernating
C02188,2,6,3401.0,5,5,5,15,Champions
C02189,11,5,3349.0,4,4,5,13,Champions
C02190,66,3,1943.0,2,3,3,8,Potential Loyalists
C02191,87,1,416.0,1,1,1,3,Hibernating
C02192,176,1,543.0,1,1,1,3,Hibernating
C02193,2,4,2236.0,5,4,4,13,Champions
C02194,18,5,2810.0,4,4,5,13,Champions
C02195,7,5,2200.0,5,4,4,13,Champions
C02196,15,7,4166.0,4,5,5,14,Champions
C02197,20,6,2292.0,4,5,4,13,Champions
C02198,151,1,301.0,1,1,1,3,Hibernating
C02199,130,2,817.0,1,2,1,4,Hibernating
C02200,79,1,456.0,1,1,1,3,Hibernating
C02201,3,5,2359.0,5,4,4,13,Champions
C02202,4,1,590.0,5,1,1,7,Potential Loyalists
C02203,48,6,3784.0,2,5,5,12,Loyal Customers
C02204,23,7,3985.0,4,5,5,14,Champions
C02205,1,6,3029.0,5,5,5,15,Champions
C02206,72,4,2001.0,2,4,3,9,Potential Loyalists
C02208,43,2,723.0,3,2,1,6,At Risk
C02209,44,2,1080.0,2,2,2,6,At Risk
C02210,48,4,2230.0,2,4,4,10,Loyal Customers
C02211,5,4,2530.0,5,4,4,13,Champions
C02212,8,2,1053.0,5,2,2,9,Potential Loyalists
C02213,62,3,2009.0,2,3,3,8,Potential Loyalists
C02214,93,1,444.0,1,1,1,3,Hibernating
C02215,16,3,1422.0,4,3,2,9,Potential Loyalists
C02216,91,3,1215.0,1,3,2,6,At Risk
C02217,4,2,844.0,5,2,1,8,Potential Loyalists
C02218,57,2,1052.0,2,2,2,6,At Risk
C02219,6,2,1314.0,5,2,2,9,Potential Loyalists
C02220,36,4,2068.0,3,4,3,10,Loyal Customers
C02221,28,5,2605.0,3,4,4,11,Loyal Customers
C02222,19,4,1492.0,4,4,2,10,Loyal Customers
C02223,4,6,3242.0,5,5,5,15,Champions
C02224,60,1,692.0,2,1,1,4,Hibernating
C02225,25,3,1603.0,3,3,3,9,Potential Loyalists
C02226,63,2,1119.0,2,2,2,6,At Risk
C02227,6,7,3827.0,5,5,5,15,Champions
C02228,25,2,715.0,3,2,1,6,At Risk
C02229,80,4,1878.0,1,4,3,8,Potential Loyalists
C02230,35,5,2910.0,3,4,5,12,Loyal Customers
C02231,52,4,2195.0,2,4,4,10,Loyal Customers
C02232,10,3,2429.0,5,3,4,12,Loyal Customers
C02234,27,5,2908.0,3,4,5,12,Loyal Customers
C02235,6,3,2024.0,5,3,3,11,Loyal Customers
C02236,104,3,1780.0,1,3,3,7,Potential Loyalists
C02237,0,4,2401.0,5,4,4,13,Champions
C02238,0,4,2275.0,5,4,4,13,Champions
C02240,160,1,788.0,1,1,1,3,Hibernating
C02241,162,1,303.0,1,1,1,3,Hibernating
C02242,40,4,2147.0,3,4,4,11,Loyal Customers
C02243,28,3,1535.0,3,3,2,8,Potential Loyalists
C02244,27,3,2028.0,3,3,3,9,Potential Loyalists
C02245,75,2,618.0,1,2,1,4,Hibernating
C02246,60,5,2612.0,2,4,4,10,Loyal Customers
C02247,64,1,502.0,2,1,1,4,Hibernating
C02248,6,6,2328.0,5,5,4,14,Champions
C02249,13,6,3676.0,4,5,5,14,Champions
C02250,116,3,2341.0,1,3,4,8,Potential Loyalists
C02251,100,4,1714.0,1,4,3,8,Potential Loyalists
C02252,98,3,1248.0,1,3,2,6,At Risk
C02253,76,4,2288.0,1,4,4,9,Potential Loyalists
C02254,27,2,651.0,3,2,1,6,At Risk
C02255,80,2,2254.0,1,2,4,7,Potential Loyalists
C02257,10,7,3689.0,5,5,5,15,Champions
C02258,135,1,662.0,1,1,1,3,Hibernating
C02259,75,4,2151.0,1,4,4,9,Potential Loyalists
C02260,35,2,1444.0,3,2,2,7,Potential Loyalists
C02261,1,8,4136.0,5,5,5,15,Champions
C02262,130,1,371.0,1,1,1,3,Hibernating
C02263,64,2,949.0,2,2,1,5,At Risk
C02264,14,6,3065.0,4,5,5,14,Champions
C02265,119,4,2470.0,1,4,4,9,Potential Loyalists
C02266,8,2,1114.0,5,2,2,9,Potential Loyalists
C02267,40,3,1465.0,3,3,2,8,Potential Loyalists
C02268,45,4,1518.0,2,4,2,8,Potential Loyalists
C02269,38,6,2857.0,3,5,5,13,Champions
C02270,33,3,2189.0,3,3,4,10,Loyal Customers
C02271,22,2,735.0,4,2,1,7,Potential Loyalists
C02272,44,3,1335.0,2,3,2,7,Potential Loyalists
C02273,21,8,4513.0,4,5,5,14,Champions
C02274,25,1,348.0,3,1,1,5,At Risk
C02275,74,4,1985.0,2,4,3,9,Potential Loyalists
C02276,35,2,1059.0,3,2,2,7,Potential Loyalists
C02277,111,2,608.0,1,2,1,4,Hibernating
C02278,4,3,1208.0,5,3,2,10,Loyal Customers
C02279,96,5,2417.0,1,4,4,9,Potential Loyalists
C02280,35,4,2365.0,3,4,4,11,Loyal Customers
C02281,0,6,2792.0,5,5,4,14,Champions
C02282,24,7,2656.0,4,5,4,13,Champions
C02283,36,1,505.0,3,1,1,5,At Risk
C02284,73,2,666.0,2,2,1,5,At Risk
C02285,24,3,1272.0,4,3,2,9,Potential Loyalists
C02286,78,3,1327.0,1,3,2,6,At Risk
C02287,20,3,1408.0,4,3,2,9,Potential Loyalists
C02288,27,4,1515.0,3,4,2,9,Potential Loyalists
C02289,49,3,1761.0,2,3,3,8,Potential Loyalists
C02290,44,1,529.0,2,1,1,4,Hibernating
C02291,76,5,2860.0,1,4,5,10,Loyal Customers
C02292,37,3,1686.0,3,3,3,9,Potential Loyalists
C02293,119,2,795.0,1,2,1,4,Hibernating
C02294,39,3,1784.0,3,3,3,9,Potential Loyalists
C02295,36,4,2300.0,3,4,4,11,Loyal Customers
C02296,38,2,644.0,3,2,1,6,At Risk
C02297,3,2,1009.0,5,2,1,8,Potential Loyalists
C02298,9,4,1897.0,5,4,3,12,Loyal Customers
C02299,50,3,1582.0,2,3,2,7,Potential Loyalists
C02300,11,3,1368.0,4,3,2,9,Potential Loyalists
C02301,44,3,1438.0,2,3,2,7,Potential Loyalists
C02302,75,3,1427.0,1,3,2,6,At Risk
C02303,2,4,2017.0,5,4,3,12,Loyal Customers
C02304,8,6,2399.0,5,5,4,14,Champions
C02305,91,2,720.0,1,2,1,4,Hibernating
C02306,73,2,960.0,2,2,1,5,At Risk
C02307,31,6,2550.0,3,5,4,12,Loyal Customers
C02308,130,1,409.0,1,1,1,3,Hibernating
C02309,79,2,523.0,1,2,1,4,Hibernating
C02310,6,5,2551.0,5,4,4,13,Champions
C02311,14,5,2573.0,4,4,4,12,Loyal Customers
C02312,32,1,370.0,3,1,1,5,At Risk
C02313,11,6,3382.0,4,5,5,14,Champions
C02314,14,5,2814.0,4,4,5,13,Champions
C02315,27,4,3153.0,3,4,5,12,Loyal Customers
C02316,24,5,2809.0,4,4,4,12,Loyal Customers
C02317,6,5,2160.0,5,4,4,13,Champions
C02318,7,7,3160.0,5,5,5,15,Champions
C02319,108,2,840.0,1,2,1,4,Hibernating
C02320,12,3,1599.0,4,3,3,10,Loyal Customers
C02321,71,5,2436.0,2,4,4,10,Loyal Customers
C02322,36,5,2607.0,3,4,4,11,Loyal Customers
C02323,17,2,1026.0,4,2,1,7,Potential Loyalists
C02324,4,3,1718.0,5,3,3,11,Loyal Customers
C02326,36,3,1621.0,3,3,3,9,Potential Loyalists
C02327,21,3,2170.0,4,3,4,11,Loyal Customers
C02328,26,7,2759.0,3,5,4,12,Loyal Customers
C02329,156,1,450.0,1,1,1,3,Hibernating
C02330,16,3,1813.0,4,3,3,10,Loyal Customers
C02331,35,3,1692.0,3,3,3,9,Potential Loyalists
C02332,41,2,688.0,3,2,1,6,At Risk
C02333,17,3,1366.0,4,3,2,9,Potential Loyalists
C02334,3,5,2801.0,5,4,4,13,Champions
C02335,13,4,2036.0,4,4,3,11,Loyal Customers
C02336,18,3,1204.0,4,3,2,9,Potential Loyalists
C02337,19,5,2915.0,4,4,5,13,Champions
C02339,76,3,1812.0,1,3,3,7,Potential Loyalists
C02340,23,3,1197.0,4,3,2,9,Potential Loyalists
C02341,55,6,2404.0,2,5,4,11,Loyal Customers
C02342,27,3,1754.0,3,3,3,9,Potential Loyalists
C02343,12,3,1278.0,4,3,2,9,Potential Loyalists
C02344,62,2,1025.0,2,2,1,5,At Risk
C02345,17,2,1157.0,4,2,2,8,Potential Loyalists
C02346,6,2,1021.0,5,2,1,8,Potential Loyalists
C02347,11,3,1639.0,4,3,3,10,Loyal Customers
C02348,3,4,2013.0,5,4,3,12,Loyal Customers
C02349,47,3,2047.0,2,3,3,8,Potential Loyalists
C02350,10,5,3029.0,5,4,5,14,Champions
C02351,28,4,1900.0,3,4,3,10,Loyal Customers
C02352,78,4,2379.0,1,4,4,9,Potential Loyalists
C02353,96,3,964.0,1,3,1,5,At Risk
C02354,28,6,2901.0,3,5,5,13,Champions
C02355,59,5,2007.0,2,4,3,9,Potential Loyalists
C02356,60,2,1170.0,2,2,2,6,At Risk
C02357,21,4,2160.0,4,4,4,12,Loyal Customers
C02358,4,5,2546.0,5,4,4,13,Champions
C02359,31,5,2084.0,3,4,3,10,Loyal Customers
C02360,45,7,3336.0,2,5,5,12,Loyal Customers
C02361,23,3,1236.0,4,3,2,9,Potential Loyalists
C02362,11,4,2899.0,4,4,5,13,Champions
C02363,4,7,3624.0,5,5,5,15,Champions
C02364,19,3,1380.0,4,3,2,9,Potential Loyalists
C02365,15,9,3725.0,4,5,5,14,Champions
C02366,0,3,1890.0,5,3,3,11,Loyal Customers
C02367,55,5,2389.0,2,4,4,10,Loyal Customers
C02368,29,6,2897.0,3,5,5,13,Champions
C02369,153,1,695.0,1,1,1,3,Hibernating
C02370,171,1,519.0,1,1,1,3,Hibernating
C02371,40,5,2187.0,3,4,4,11,Loyal Customers
C02372,81,5,3458.0,1,4,5,10,Loyal Customers
C02373,3,5,2374.0,5,4,4,13,Champions
C02374,20,3,1400.0,4,3,2,9,Potential Loyalists
C02375,7,6,3925.0,5,5,5,15,Champions
C02376,3,4,2221.0,5,4,4,13,Champions
C02377,43,4,2830.0,3,4,5,12,Loyal Customers
C02378,37,6,2993.0,3,5,5,13,Champions
C02379,28,3,1270.0,3,3,2,8,Potential Loyalists
C02380,76,5,2914.0,1,4,5,10,Loyal Customers
C02381,11,6,2922.0,4,5,5,14,Champions
C02382,87,2,674.0,1,2,1,4,Hibernating
C02383,56,2,1078.0,2,2,2,6,At Risk
C02384,161,1,464.0,1,1,1,3,Hibernating
C02385,56,3,1553.0,2,3,2,7,Potential Loyalists
C02386,131,2,708.0,1,2,1,4,Hibernating
C02387,14,6,2844.0,4,5,5,14,Champions
C02388,84,4,1414.0,1,4,2,7,Potential Loyalists
C02389,0,5,2602.0,5,4,4,13,Champions
C02390,12,7,3350.0,4,5,5,14,Champions
C02391,10,12,5744.0,5,5,5,15,Champions
C02392,37,8,4357.0,3,5,5,13,Champions
C02393,54,7,2824.0,2,5,5,12,Loyal Customers
C02394,115,3,1883.0,1,3,3,7,Potential Loyalists
C02395,0,5,3355.0,5,4,5,14,Champions
C02396,96,3,1861.0,1,3,3,7,Potential Loyalists
C02397,78,3,1797.0,1,3,3,7,Potential Loyalists
C02398,46,4,2170.0,2,4,4,10,Loyal Customers
C02399,51,10,5121.0,2,5,5,12,Loyal Customers
C02401,39,4,2244.0,3,4,4,11,Loyal Customers
C02402,18,2,847.0,4,2,1,7,Potential Loyalists
C02403,4,5,3422.0,5,4,5,14,Champions
C02404,59,3,1421.0,2,3,2,7,Potential Loyalists
C02405,31,8,3993.0,3,5,5,13,Champions
C02406,26,6,2429.0,3,5,4,12,Loyal Customers
C02407,112,2,992.0,1,2,1,4,Hibernating
C02408,82,4,2215.0,1,4,4,9,Potential Loyalists
C02409,12,5,2693.0,4,4,4,12,Loyal Customers
C02410,11,6,2797.0,4,5,4,13,Champions
C02411,19,5,2183.0,4,4,4,12,Loyal Customers
C02412,3,3,2051.0,5,3,3,11,Loyal Customers
C02413,73,4,1600.0,2,4,3,9,Potential Loyalists
C02414,59,3,2331.0,2,3,4,9,Potential Loyalists
C02415,25,11,6415.0,3,5,5,13,Champions
C02416,14,6,3208.0,4,5,5,14,Champions
C02417,50,5,3252.0,2,4,5,11,Loyal Customers
C02418,25,2,1480.0,3,2,2,7,Potential Loyalists
C02419,24,4,2254.0,4,4,4,12,Loyal Customers
C02420,63,3,1366.0,2,3,2,7,Potential Loyalists
C02421,24,5,2487.0,4,4,4,12,Loyal Customers
C02422,20,5,2099.0,4,4,3,11,Loyal Customers
C02423,89,7,2865.0,1,5,5,11,Loyal Customers
C02424,43,4,1513.0,3,4,2,9,Potential Loyalists
C02425,36,6,3225.0,3,5,5,13,Champions
C02426,43,3,1188.0,3,3,2,8,Potential Loyalists
C02427,13,4,2332.0,4,4,4,12,Loyal Customers
C02428,77,4,1961.0,1,4,3,8,Potential Loyalists
C02429,5,5,2086.0,5,4,3,12,Loyal Customers
C02430,81,2,901.0,1,2,1,4,Hibernating
C02431,14,5,2171.0,4,4,4,12,Loyal Customers
C02432,33,8,3196.0,3,5,5,13,Champions
C02433,112,5,2152.0,1,4,4,9,Potential Loyalists
C02435,12,6,3729.0,4,5,5,14,Champions
C02436,23,5,2316.0,4,4,4,12,Loyal Customers
C02437,2,6,2703.0,5,5,4,14,Champions
C02438,57,3,1166.0,2,3,2,7,Potential Loyalists
C02439,36,3,1676.0,3,3,3,9,Potential Loyalists
C02440,22,5,3017.0,4,4,5,13,Champions
C02441,82,5,2393.0,1,4,4,9,Potential Loyalists
C02442,40,4,1593.0,3,4,2,9,Potential Loyalists
C02443,95,5,2477.0,1,4,4,9,Potential Loyalists
C02444,64,2,852.0,2,2,1,5,At Risk
C02445,1,4,2459.0,5,4,4,13,Champions
C02446,25,2,1109.0,3,2,2,7,Potential Loyalists
C02447,31,8,4136.0,3,5,5,13,Champions
C02448,63,3,1510.0,2,3,2,7,Potential Loyalists
C02449,8,1,231.0,5,1,1,7,Potential Loyalists
C02450,46,5,2177.0,2,4,4,10,Loyal Customers
C02451,42,3,1563.0,3,3,2,8,Potential Loyalists
C02452,19,5,2802.0,4,4,4,12,Loyal Customers
C02453,5,1,387.0,5,1,1,7,Potential Loyalists
C02454,41,4,2601.0,3,4,4,11,Loyal Customers
C02455,69,5,2225.0,2,4,4,10,Loyal Customers
C02456,104,4,2013.0,1,4,3,8,Potential Loyalists
C02457,54,4,1840.0,2,4,3,9,Potential Loyalists
C02458,54,3,1887.0,2,3,3,8,Potential Loyalists
C02459,33,1,445.0,3,1,1,5,At Risk
C02460,65,3,1574.0,2,3,2,7,Potential Loyalists
C02461,35,6,3027.0,3,5,5,13,Champions
C02462,23,2,967.0,4,2,1,7,Potential Loyalists
C02463,85,4,2019.0,1,4,3,8,Potential Loyalists
C02464,5,4,1700.0,5,4,3,12,Loyal Customers
C02465,3,1,374.0,5,1,1,7,Potential Loyalists
C02466,38,1,387.0,3,1,1,5,At Risk
C02467,21,5,2805.0,4,4,4,12,Loyal Customers
C02468,14,5,3166.0,4,4,5,13,Champions
C02469,38,9,5516.0,3,5,5,13,Champions
C02470,58,2,875.0,2,2,1,5,At Risk
C02471,30,4,2340.0,3,4,4,11,Loyal Customers
C02472,39,5,1940.0,3,4,3,10,Loyal Customers
C02473,3,3,1412.0,5,3,2,10,Loyal Customers
C02474,3,2,981.0,5,2,1,8,Potential Loyalists
C02475,90,3,1605.0,1,3,3,7,Potential Loyalists
C02476,120,1,699.0,1,1,1,3,Hibernating
C02477,165,1,338.0,1,1,1,3,Hibernating
C02478,7,3,1200.0,5,3,2,10,Loyal Customers
C02479,21,4,2205.0,4,4,4,12,Loyal Customers
C02480,78,3,1093.0,1,3,2,6,At Risk
C02481,19,3,1322.0,4,3,2,9,Potential Loyalists
C02482,7,7,3757.0,5,5,5,15,Champions
C02483,50,3,976.0,2,3,1,6,At Risk
C02484,5,6,3089.0,5,5,5,15,Champions
C02485,79,2,709.0,1,2,1,4,Hibernating
C02486,35,3,1320.0,3,3,2,8,Potential Loyalists
C02488,95,1,424.0,1,1,1,3,Hibernating
C02490,10,3,1543.0,5,3,2,10,Loyal Customers
C02491,16,2,671.0,4,2,1,7,Potential Loyalists
C02492,1,4,1812.0,5,4,3,12,Loyal Customers
C02493,9,7,3226.0,5,5,5,15,Champions
C02494,15,3,1891.0,4,3,3,10,Loyal Customers
C02495,82,1,315.0,1,1,1,3,Hibernating
C02496,12,5,2875.0,4,4,5,13,Champions
C02497,44,1,491.0,2,1,1,4,Hibernating
C02498,48,3,873.0,2,3,1,6,At Risk
C02499,17,6,3834.0,4,5,5,14,Champions
C02500,12,6,2653.0,4,5,4,13,Champions
C02501,46,4,2302.0,2,4,4,10,Loyal Customers
C02502,50,5,1988.0,2,4,3,9,Potential Loyalists
C02503,3,4,2053.0,5,4,3,12,Loyal Customers
C02504,5,8,4781.0,5,5,5,15,Champions
C02505,0,4,2212.0,5,4,4,13,Champions
C02506,21,5,2316.0,4,4,4,12,Loyal Customers
C02507,84,1,527.0,1,1,1,3,Hibernating
C02508,88,2,949.0,1,2,1,4,Hibernating
C02509,30,5,3409.0,3,4,5,12,Loyal Customers
C02510,22,4,1355.0,4,4,2,10,Loyal Customers
C02511,10,6,3103.0,5,5,5,15,Champions
C02512,32,7,3806.0,3,5,5,13,Champions
C02513,147,1,660.0,1,1,1,3,Hibernating
C02514,24,5,2243.0,4,4,4,12,Loyal Customers
C02515,28,1,530.0,3,1,1,5,At Risk
C02516,18,5,3716.0,4,4,5,13,Champions
C02517,24,5,2730.0,4,4,4,12,Loyal Customers
C02518,142,2,1182.0,1,2,2,5,At Risk
C02519,38,5,2333.0,3,4,4,11,Loyal Customers
C02520,3,5,2176.0,5,4,4,13,Champions
C02521,15,4,2474.0,4,4,4,12,Loyal Customers
C02522,131,1,531.0,1,1,1,3,Hibernating
C02523,31,5,2636.0,3,4,4,11,Loyal Customers
C02524,96,3,1653.0,1,3,3,7,Potential Loyalists
C02525,7,6,2727.0,5,5,4,14,Champions
C02526,121,3,1374.0,1,3,2,6,At Risk
C02527,108,3,1387.0,1,3,2,6,At Risk
C02528,44,1,451.0,2,1,1,4,Hibernating
C02529,13,2,959.0,4,2,1,7,Potential Loyalists
C02530,5,5,2071.0,5,4,3,12,Loyal Customers
C02531,51,4,1702.0,2,4,3,9,Potential Loyalists
C02532,13,3,1299.0,4,3,2,9,Potential Loyalists
C02533,100,1,346.0,1,1,1,3,Hibernating
C02534,26,7,3803.0,3,5,5,13,Champions
C02535,3,8,4620.0,5,5,5,15,Champions
C02536,37,4,2002.0,3,4,3,10,Loyal Customers
C02537,34,6,3110.0,3,5,5,13,Champions
C02539,7,7,3334.0,5,5,5,15,Champions
C02540,74,3,1399.0,2,3,2,7,Potential Loyalists
C02541,74,3,1309.0,2,3,2,7,Potential Loyalists
C02542,100,1,245.0,1,1,1,3,Hibernating
C02543,28,3,1527.0,3,3,2,8,Potential Loyalists
C02544,5,4,2018.0,5,4,3,12,Loyal Customers
C02545,9,7,4619.0,5,5,5,15,Champions
C02546,14,4,1859.0,4,4,3,11,Loyal Customers
C02547,6,6,2569.0,5,5,4,14,Champions
C02548,29,5,3623.0,3,4,5,12,Loyal Customers
C02549,23,3,1360.0,4,3,2,9,Potential Loyalists
C02550,34,6,3487.0,3,5,5,13,Champions
C02551,28,3,1584.0,3,3,2,8,Potential Loyalists
C02552,77,5,2032.0,1,4,3,8,Potential Loyalists
C02553,104,3,1147.0,1,3,2,6,At Risk
C02554,9,6,3555.0,5,5,5,15,Champions
C02556,21,6,2779.0,4,5,4,13,Champions
C02557,10,7,3323.0,5,5,5,15,Champions
C02558,12,2,1236.0,4,2,2,8,Potential Loyalists
C02559,47,4,1744.0,2,4,3,9,Potential Loyalists
C02560,17,4,2649.0,4,4,4,12,Loyal Customers
C02561,11,5,2702.0,4,4,4,12,Loyal Customers
C02562,44,2,1323.0,2,2,2,6,At Risk
C02563,143,1,241.0,1,1,1,3,Hibernating
C02564,62,5,3656.0,2,4,5,11,Loyal Customers
C02565,20,4,2215.0,4,4,4,12,Loyal Customers
C02566,38,5,2414.0,3,4,4,11,Loyal Customers
C02567,35,3,1355.0,3,3,2,8,Potential Loyalists
C02568,64,2,979.0,2,2,1,5,At Risk
C02569,28,7,3828.0,3,5,5,13,Champions
C02570,3,7,4937.0,5,5,5,15,Champions
C02571,70,3,1099.0,2,3,2,7,Potential Loyalists
C02572,8,5,3204.0,5,4,5,14,Champions
C02573,12,4,1744.0,4,4,3,11,Loyal Customers
C02574,104,3,1191.0,1,3,2,6,At Risk
C02575,11,4,2707.0,4,4,4,12,Loyal Customers
C02576,30,11,6600.0,3,5,5,13,Champions
C02577,10,6,3396.0,5,5,5,15,Champions
C02578,62,4,1829.0,2,4,3,9,Potential Loyalists
C02579,37,5,2390.0,3,4,4,11,Loyal Customers
C02580,30,3,1754.0,3,3,3,9,Potential Loyalists
C02581,21,6,2833.0,4,5,5,14,Champions
C02582,50,3,1627.0,2,3,3,8,Potential Loyalists
C02583,7,5,3689.0,5,4,5,14,Champions
C02584,80,7,2814.0,1,5,5,11,Loyal Customers
C02585,65,2,917.0,2,2,1,5,At Risk
C02586,2,6,3531.0,5,5,5,15,Champions
C02587,26,3,1279.0,3,3,2,8,Potential Loyalists
C02588,17,2,1188.0,4,2,2,8,Potential Loyalists
C02589,14,8,4729.0,4,5,5,14,Champions
C02590,99,5,2299.0,1,4,4,9,Potential Loyalists
C02591,9,4,2848.0,5,4,5,14,Champions
C02592,74,5,2467.0,2,4,4,10,Loyal Customers
