order_id,order_date,customer_id,restaurant_id,city,cuisine,order_value,discount,delivery_fee,net_order_value,delivery_time_min,rating,order_status,payment_method,promo_used,distance_km,is_new_customer,month
O000197,2026-04-24,C00338,R0074,Delhi NCR,South Indian,333.0,60,29,273.0,38,4.8,Delivered,UPI,True,5.2,False,2026-04
O000198,2026-03-08,C00266,R0039,Bengaluru,Chinese,974.0,0,29,974.0,29,4.5,Delivered,UPI,False,1.7,True,2026-03
O000199,2026-05-06,C02851,R0016,Delhi NCR,Burgers,421.0,20,39,401.0,34,3.5,Delivered,UPI,True,2.7,False,2026-05
O000200,2026-03-27,C01379,R0188,Bengaluru,Desserts,397.0,60,49,337.0,31,4.6,Delivered,Wallet,True,4.0,False,2026-03
O000201,2026-01-19,C02408,R0156,Chennai,Healthy,605.0,0,0,605.0,49,4.5,Delivered,UPI,False,3.4,False,2026-01
O000202,2026-03-10,C01815,R0204,Mumbai,Pizza,532.0,60,0,472.0,28,4.1,Delivered,Card,True,3.3,False,2026-03
O000203,2026-01-10,C02265,R0172,Chennai,North Indian,557.0,0,39,557.0,57,3.8,Delivered,UPI,False,9.7,True,2026-01
O000204,2026-06-10,C00321,R0186,Chennai,Burgers,232.0,0,0,232.0,34,4.1,Delivered,Card,False,4.2,False,2026-06
O000205,2026-05-21,C00850,R0032,Hyderabad,Pizza,380.0,0,19,380.0,39,5.0,Delivered,UPI,False,1.2,False,2026-05
O000206,2026-05-08,C00719,R0063,Delhi NCR,Burgers,370.0,100,0,270.0,41,3.9,Delivered,Cash,True,1.6,False,2026-05
O000207,2026-04-09,C00992,R0243,Hyderabad,Desserts,676.0,0,0,676.0,44,,Cancelled,Card,False,2.0,False,2026-04
O000208,2026-06-28,C01809,R0093,Mumbai,South Indian,524.0,0,19,524.0,34,4.4,Delivered,Card,False,2.6,False,2026-06
O000209,2026-02-01,C00717,R0045,Pune,Chinese,630.0,0,19,630.0,44,4.2,Delivered,UPI,False,1.8,True,2026-02
O000210,2026-04-22,C00985,R0053,Chennai,South Indian,620.0,0,39,620.0,44,4.3,Delivered,UPI,False,7.0,False,2026-04
O000211,2026-01-24,C01940,R0189,Pune,Biryani,479.0,100,39,379.0,38,5.0,Delivered,UPI,True,3.5,True,2026-01
O000212,2026-02-04,C00896,R0050,Mumbai,Biryani,455.0,0,49,455.0,26,4.5,Delivered,UPI,False,2.7,False,2026-02
O000213,2026-03-24,C01177,R0155,Mumbai,Biryani,1032.0,0,39,1032.0,38,2.9,Delivered,UPI,False,3.4,False,2026-03
O000214,2026-03-11,C01777,R0026,Bengaluru,Biryani,449.0,20,0,429.0,40,3.5,Delivered,UPI,True,3.4,True,2026-03
O000215,2026-06-17,C02335,R0131,Pune,South Indian,529.0,80,0,449.0,47,3.6,Delivered,UPI,True,4.9,False,2026-06
O000216,2026-04-19,C02805,R0090,Chennai,Chinese,440.0,80,39,360.0,34,4.6,Delivered,UPI,True,3.3,False,2026-04
O000217,2026-06-21,C01460,R0039,Mumbai,Chinese,584.0,40,29,544.0,35,4.1,Delivered,UPI,True,2.5,False,2026-06
O000218,2026-04-09,C01616,R0193,Hyderabad,North Indian,488.0,40,29,448.0,37,5.0,Delivered,UPI,True,1.5,False,2026-04
O000219,2026-02-02,C02544,R0163,Delhi NCR,North Indian,614.0,0,29,614.0,27,4.4,Delivered,Cash,False,1.8,False,2026-02
O000220,2026-02-25,C01173,R0053,Delhi NCR,South Indian,451.0,40,29,411.0,43,4.5,Delivered,UPI,True,3.2,False,2026-02
O000221,2026-06-13,C00542,R0219,Mumbai,North Indian,393.0,100,0,293.0,25,5.0,Delivered,Card,True,1.3,False,2026-06
O000222,2026-05-27,C00635,R0174,Chennai,Healthy,578.0,40,39,538.0,31,3.6,Delivered,Cash,True,1.3,False,2026-05
O000223,2026-06-20,C01350,R0196,Hyderabad,Healthy,669.0,20,19,649.0,46,,Cancelled,Card,True,6.6,False,2026-06
O000224,2026-01-12,C02987,R0211,Mumbai,Burgers,191.0,0,29,191.0,32,3.8,Delivered,UPI,False,3.3,True,2026-01
O000225,2026-01-11,C00698,R0022,Mumbai,South Indian,700.0,0,19,700.0,52,4.2,Delivered,UPI,False,7.2,True,2026-01
O000226,2026-03-11,C01953,R0188,Bengaluru,Desserts,842.0,0,39,842.0,34,4.0,Delivered,UPI,False,2.5,True,2026-03
O000227,2026-05-20,C02123,R0134,Hyderabad,Burgers,647.0,0,0,647.0,45,4.8,Delivered,Wallet,False,3.0,False,2026-05
O000228,2026-02-10,C01605,R0052,Bengaluru,Healthy,527.0,40,19,487.0,42,4.5,Delivered,UPI,True,3.3,False,2026-02
O000229,2026-06-02,C00498,R0201,Mumbai,Desserts,304.0,20,49,284.0,35,3.9,Delivered,UPI,True,4.6,False,2026-06
O000230,2026-04-16,C00722,R0075,Mumbai,South Indian,616.0,0,19,616.0,18,4.2,Delivered,UPI,False,0.8,False,2026-04
O000231,2026-01-03,C01775,R0214,Chennai,Burgers,528.0,0,0,528.0,33,4.5,Delivered,Card,False,1.0,True,2026-01
O000232,2026-01-03,C01364,R0239,Pune,Biryani,390.0,80,29,310.0,19,4.2,Delivered,Card,True,1.6,True,2026-01
O000233,2026-03-25,C00308,R0073,Pune,Biryani,504.0,20,49,484.0,38,,Rejected,Card,True,4.8,False,2026-03
O000234,2026-06-05,C02752,R0029,Pune,Healthy,448.0,0,0,448.0,37,3.6,Delivered,Card,False,9.2,False,2026-06
O000235,2026-05-31,C00884,R0171,Chennai,Desserts,507.0,0,0,507.0,28,4.2,Delivered,Card,False,6.4,False,2026-05
O000236,2026-06-25,C01265,R0122,Hyderabad,Healthy,398.0,60,29,338.0,55,3.6,Delivered,UPI,True,15.1,False,2026-06
O000237,2026-06-19,C00253,R0202,Hyderabad,Pizza,928.0,40,0,888.0,46,4.1,Delivered,Cash,True,2.6,False,2026-06
O000238,2026-04-17,C00936,R0162,Bengaluru,Biryani,547.0,80,19,467.0,40,,Cancelled,UPI,True,3.8,False,2026-04
O000239,2026-06-17,C01244,R0159,Hyderabad,South Indian,471.0,60,29,411.0,19,4.1,Delivered,Card,True,0.5,False,2026-06
O000240,2026-05-14,C02445,R0086,Chennai,Healthy,469.0,80,0,389.0,36,,Cancelled,Cash,True,5.7,False,2026-05
O000241,2026-01-20,C01753,R0046,Pune,North Indian,389.0,0,0,389.0,31,4.0,Delivered,UPI,False,4.1,True,2026-01
O000242,2026-05-19,C01738,R0004,Delhi NCR,Burgers,348.0,100,0,248.0,24,3.6,Delivered,UPI,True,1.0,False,2026-05
O000243,2026-04-06,C01053,R0002,Mumbai,Desserts,320.0,40,29,280.0,40,3.5,Delivered,Card,True,6.1,False,2026-04
O000244,2026-05-04,C00494,R0133,Hyderabad,Chinese,417.0,80,39,337.0,46,3.5,Delivered,UPI,True,3.4,False,2026-05
O000245,2026-06-04,C00959,R0046,Hyderabad,North Indian,389.0,80,0,309.0,45,4.1,Delivered,Card,True,1.8,False,2026-06
O000246,2026-01-21,C02022,R0079,Hyderabad,Burgers,610.0,60,49,550.0,48,3.6,Delivered,Cash,True,4.3,True,2026-01
O000247,2026-04-24,C01748,R0147,Bengaluru,Healthy,349.0,100,19,249.0,62,3.0,Delivered,UPI,True,11.1,False,2026-04
O000248,2026-01-13,C01178,R0166,Mumbai,Burgers,631.0,100,39,531.0,33,,Cancelled,UPI,True,2.9,False,2026-01
O000249,2026-03-27,C00992,R0059,Mumbai,Healthy,577.0,100,0,477.0,21,4.2,Delivered,UPI,True,4.0,False,2026-03
O000250,2026-02-04,C02150,R0207,Delhi NCR,Desserts,462.0,20,19,442.0,26,4.8,Delivered,Cash,True,0.6,True,2026-02
O000251,2026-02-16,C02875,R0238,Mumbai,Healthy,268.0,0,39,268.0,30,5.0,Delivered,Card,False,3.0,False,2026-02
O000252,2026-06-05,C02225,R0072,Delhi NCR,South Indian,511.0,60,29,451.0,47,4.8,Delivered,Card,True,6.3,False,2026-06
O000253,2026-05-29,C00927,R0020,Mumbai,North Indian,461.0,80,39,381.0,49,4.1,Delivered,UPI,True,4.6,True,2026-05
O000254,2026-05-26,C02280,R0204,Mumbai,Pizza,730.0,40,29,690.0,18,4.5,Delivered,UPI,True,4.0,False,2026-05
O000255,2026-06-08,C02060,R0196,Mumbai,Healthy,414.0,0,19,414.0,20,3.7,Delivered,Card,False,1.1,False,2026-06
O000256,2026-05-05,C01210,R0053,Mumbai,South Indian,321.0,0,39,321.0,33,,Cancelled,UPI,False,2.6,False,2026-05
O000257,2026-04-20,C02809,R0230,Bengaluru,South Indian,375.0,80,19,295.0,37,4.2,Delivered,Wallet,True,1.7,False,2026-04
O000258,2026-02-06,C00932,R0107,Delhi NCR,Pizza,766.0,0,29,766.0,36,3.9,Delivered,UPI,False,2.1,True,2026-02
O000259,2026-01-21,C02314,R0055,Delhi NCR,Healthy,419.0,0,29,419.0,25,3.9,Delivered,UPI,False,1.2,True,2026-01
O000260,2026-01-14,C01926,R0246,Bengaluru,Healthy,377.0,0,39,377.0,44,3.5,Delivered,Card,False,6.7,True,2026-01
O000261,2026-04-01,C01159,R0167,Bengaluru,Healthy,455.0,0,39,455.0,41,3.7,Delivered,UPI,False,1.6,False,2026-04
O000262,2026-03-01,C00757,R0121,Bengaluru,Biryani,367.0,0,0,367.0,32,3.8,Delivered,Card,False,2.3,False,2026-03
O000263,2026-05-04,C01055,R0164,Pune,North Indian,383.0,0,0,383.0,30,5.0,Delivered,UPI,False,0.5,False,2026-05
O000264,2026-01-23,C00456,R0186,Chennai,Burgers,517.0,0,19,517.0,33,4.6,Delivered,UPI,False,1.8,True,2026-01
O000265,2026-04-21,C00259,R0015,Pune,South Indian,1343.0,40,29,1303.0,18,4.2,Delivered,UPI,True,4.6,False,2026-04
O000266,2026-05-04,C00431,R0001,Hyderabad,Pizza,583.0,0,39,583.0,42,4.4,Delivered,Cash,False,3.3,False,2026-05
O000267,2026-06-06,C02517,R0095,Chennai,North Indian,426.0,80,39,346.0,33,4.1,Delivered,Card,True,1.0,False,2026-06
O000268,2026-06-24,C01965,R0137,Delhi NCR,North Indian,408.0,80,0,328.0,27,4.2,Delivered,Card,True,2.3,False,2026-06
O000269,2026-01-30,C01974,R0151,Hyderabad,Burgers,603.0,0,0,603.0,31,,Cancelled,UPI,False,1.8,False,2026-01
O000270,2026-04-25,C00647,R0180,Chennai,Burgers,407.0,0,29,407.0,26,3.7,Delivered,UPI,False,1.8,True,2026-04
O000271,2026-03-31,C00447,R0154,Pune,Burgers,797.0,60,29,737.0,22,4.5,Delivered,UPI,True,1.0,False,2026-03
O000272,2026-02-07,C02831,R0232,Bengaluru,Desserts,791.0,20,19,771.0,36,3.7,Delivered,Card,True,4.8,True,2026-02
O000273,2026-03-24,C01113,R0236,Hyderabad,Healthy,296.0,20,49,276.0,18,4.1,Delivered,Cash,True,1.5,False,2026-03
O000274,2026-01-27,C00195,R0231,Bengaluru,South Indian,573.0,0,29,573.0,34,4.8,Delivered,Wallet,False,2.7,False,2026-01
O000275,2026-04-14,C01438,R0188,Mumbai,Desserts,399.0,40,29,359.0,32,3.6,Delivered,UPI,True,5.0,False,2026-04
O000276,2026-04-26,C01146,R0018,Delhi NCR,North Indian,941.0,20,39,921.0,28,4.1,Delivered,Card,True,0.9,False,2026-04
O000277,2026-01-15,C02510,R0225,Bengaluru,Chinese,420.0,0,0,420.0,21,4.5,Delivered,Card,False,4.7,True,2026-01
O000278,2026-01-03,C01140,R0105,Bengaluru,Healthy,844.0,0,0,844.0,33,4.1,Delivered,UPI,False,1.3,True,2026-01
O000279,2026-01-10,C00196,R0231,Delhi NCR,South Indian,710.0,40,29,670.0,33,,Rejected,UPI,True,1.6,False,2026-01
O000280,2026-04-30,C02084,R0206,Hyderabad,Desserts,392.0,40,29,352.0,51,4.3,Delivered,Card,True,10.5,False,2026-04
O000281,2026-05-25,C02115,R0186,Pune,Burgers,688.0,20,0,668.0,32,4.0,Delivered,Cash,True,1.9,False,2026-05
O000282,2026-05-08,C00645,R0065,Mumbai,Pizza,833.0,0,19,833.0,33,5.0,Delivered,UPI,False,1.9,False,2026-05
O000283,2026-01-11,C01035,R0077,Bengaluru,Burgers,447.0,0,29,447.0,30,3.4,Delivered,Card,False,9.5,False,2026-01
O000284,2026-06-25,C01754,R0116,Delhi NCR,South Indian,620.0,40,29,580.0,36,3.8,Delivered,UPI,True,3.3,False,2026-06
O000285,2026-05-13,C00322,R0207,Pune,Desserts,329.0,40,29,289.0,42,4.2,Delivered,UPI,True,4.7,False,2026-05
O000286,2026-03-10,C01692,R0229,Bengaluru,Burgers,269.0,0,49,269.0,41,4.4,Delivered,UPI,False,4.1,False,2026-03
O000287,2026-03-05,C02288,R0069,Bengaluru,North Indian,371.0,0,0,371.0,40,4.3,Delivered,UPI,False,4.2,False,2026-03
O000288,2026-01-14,C01017,R0142,Bengaluru,North Indian,291.0,0,49,291.0,33,4.7,Delivered,UPI,False,2.9,True,2026-01
O000289,2026-02-19,C00650,R0206,Bengaluru,Desserts,322.0,0,49,322.0,31,3.5,Delivered,UPI,False,5.9,False,2026-02
O000290,2026-06-03,C02610,R0174,Delhi NCR,Healthy,252.0,0,0,252.0,32,3.4,Delivered,UPI,False,4.3,False,2026-06
O000291,2026-03-13,C01703,R0197,Delhi NCR,Burgers,560.0,0,19,560.0,23,3.7,Delivered,Card,False,2.6,True,2026-03
O000292,2026-03-10,C02213,R0075,Bengaluru,South Indian,821.0,0,19,821.0,45,4.1,Delivered,Card,False,3.2,False,2026-03
O000293,2026-05-15,C00831,R0160,Hyderabad,Burgers,415.0,0,0,415.0,29,4.2,Delivered,UPI,False,2.7,False,2026-05
O000294,2026-05-07,C00189,R0051,Bengaluru,Desserts,345.0,60,19,285.0,36,4.8,Delivered,Card,True,4.7,False,2026-05
O000295,2026-01-16,C01511,R0197,Hyderabad,Burgers,678.0,0,29,678.0,40,3.4,Delivered,Card,False,3.6,True,2026-01
O000296,2026-03-19,C00092,R0228,Hyderabad,Burgers,341.0,40,0,301.0,30,3.4,Delivered,UPI,True,0.3,False,2026-03
O000297,2026-04-11,C01912,R0015,Bengaluru,South Indian,322.0,20,39,302.0,51,4.4,Delivered,UPI,True,4.8,False,2026-04
O000298,2026-02-25,C02337,R0181,Chennai,Biryani,662.0,0,19,662.0,27,4.2,Delivered,UPI,False,0.5,False,2026-02
O000299,2026-04-15,C01581,R0199,Pune,Healthy,236.0,20,39,216.0,35,4.5,Delivered,Card,True,3.4,True,2026-04
O000300,2026-05-12,C01409,R0069,Pune,North Indian,289.0,80,29,209.0,43,4.4,Delivered,Wallet,True,1.7,False,2026-05
O000301,2026-02-17,C00175,R0222,Pune,North Indian,596.0,0,39,596.0,57,4.6,Delivered,Wallet,False,9.8,True,2026-02
O000302,2026-01-17,C01697,R0015,Chennai,South Indian,493.0,20,19,473.0,30,,Cancelled,Card,True,4.4,False,2026-01
O000303,2026-04-21,C00474,R0030,Delhi NCR,Pizza,761.0,0,29,761.0,26,4.0,Delivered,UPI,False,4.1,False,2026-04
O000304,2026-06-13,C01935,R0078,Hyderabad,South Indian,593.0,40,19,553.0,54,3.6,Delivered,Card,True,2.5,False,2026-06
O000305,2026-03-11,C00270,R0152,Mumbai,North Indian,344.0,0,0,344.0,43,3.8,Delivered,UPI,False,1.5,False,2026-03
O000306,2026-03-21,C02045,R0216,Mumbai,Desserts,709.0,80,19,629.0,44,3.4,Delivered,Card,True,3.6,False,2026-03
O000307,2026-04-03,C02455,R0035,Mumbai,North Indian,637.0,0,29,637.0,32,3.1,Delivered,UPI,False,3.6,False,2026-04
O000308,2026-02-07,C00694,R0069,Pune,North Indian,439.0,100,19,339.0,30,3.5,Delivered,Card,True,3.1,False,2026-02
O000309,2026-04-11,C00376,R0140,Delhi NCR,Biryani,497.0,0,29,497.0,35,3.6,Delivered,Card,False,7.5,True,2026-04
O000310,2026-03-03,C01416,R0212,Pune,Chinese,581.0,80,29,501.0,36,4.3,Delivered,Cash,True,0.9,False,2026-03
O000311,2026-05-01,C02230,R0046,Pune,North Indian,438.0,80,19,358.0,32,4.7,Delivered,Wallet,True,3.8,False,2026-05
O000312,2026-02-17,C02084,R0126,Hyderabad,Chinese,388.0,60,39,328.0,48,4.7,Delivered,UPI,True,6.9,True,2026-02
O000313,2026-01-10,C01236,R0197,Delhi NCR,Burgers,356.0,0,0,356.0,39,2.9,Delivered,Cash,False,4.5,False,2026-01
O000314,2026-02-05,C01972,R0248,Delhi NCR,Burgers,648.0,60,29,588.0,52,4.5,Delivered,UPI,True,4.2,True,2026-02
O000315,2026-06-06,C00134,R0164,Mumbai,North Indian,1242.0,20,29,1222.0,35,5.0,Delivered,UPI,True,5.9,False,2026-06
O000316,2026-01-04,C02913,R0085,Chennai,North Indian,417.0,40,39,377.0,39,3.7,Delivered,Card,True,0.4,True,2026-01
O000317,2026-02-13,C00924,R0048,Bengaluru,Desserts,523.0,40,49,483.0,30,5.0,Delivered,Card,True,1.6,False,2026-02
O000318,2026-02-25,C00690,R0231,Bengaluru,South Indian,404.0,0,0,404.0,39,5.0,Delivered,Card,False,3.5,False,2026-02
O000319,2026-02-11,C01702,R0067,Bengaluru,Pizza,202.0,20,0,182.0,38,4.3,Delivered,Card,True,3.4,False,2026-02
O000320,2026-04-24,C02030,R0221,Mumbai,North Indian,385.0,100,0,285.0,30,4.3,Delivered,Cash,True,0.9,False,2026-04
O000321,2026-05-21,C02539,R0182,Hyderabad,Pizza,348.0,60,0,288.0,37,5.0,Delivered,UPI,True,6.8,False,2026-05
O000322,2026-06-23,C01873,R0089,Chennai,Chinese,276.0,60,49,216.0,40,3.3,Delivered,Card,True,2.1,False,2026-06
O000323,2026-06-10,C00841,R0219,Hyderabad,North Indian,709.0,80,39,629.0,32,4.1,Delivered,Card,True,2.8,False,2026-06
O000324,2026-01-21,C00988,R0164,Hyderabad,North Indian,560.0,100,19,460.0,35,5.0,Delivered,Wallet,True,3.9,True,2026-01
O000325,2026-03-20,C01462,R0052,Bengaluru,Healthy,482.0,0,0,482.0,39,3.8,Delivered,Cash,False,3.8,False,2026-03
O000326,2026-03-10,C00839,R0022,Pune,South Indian,474.0,0,29,474.0,53,3.8,Delivered,UPI,False,4.9,False,2026-03
O000327,2026-03-11,C02716,R0166,Bengaluru,Burgers,705.0,0,29,705.0,41,3.7,Delivered,Card,False,2.1,True,2026-03
O000328,2026-03-08,C02480,R0099,Mumbai,Desserts,282.0,40,0,242.0,28,3.4,Delivered,Card,True,3.3,True,2026-03
O000329,2026-02-17,C01452,R0190,Hyderabad,Pizza,457.0,0,0,457.0,37,3.7,Delivered,UPI,False,2.2,True,2026-02
O000330,2026-06-10,C00748,R0193,Bengaluru,North Indian,464.0,0,49,464.0,42,4.8,Delivered,Card,False,4.2,False,2026-06
O000331,2026-02-05,C02876,R0131,Hyderabad,South Indian,780.0,80,29,700.0,26,,Cancelled,Card,True,1.9,False,2026-02
O000332,2026-06-10,C02565,R0088,Bengaluru,Pizza,595.0,20,39,575.0,43,4.1,Delivered,UPI,True,6.7,False,2026-06
O000333,2026-06-08,C02510,R0136,Bengaluru,Burgers,456.0,80,49,376.0,23,4.2,Delivered,Card,True,2.3,False,2026-06
O000334,2026-05-29,C00966,R0240,Hyderabad,South Indian,428.0,40,29,388.0,31,4.1,Delivered,UPI,True,2.2,False,2026-05
O000335,2026-01-27,C01927,R0118,Hyderabad,Desserts,184.0,0,29,184.0,24,4.2,Delivered,Wallet,False,4.5,True,2026-01
O000336,2026-03-13,C02039,R0039,Delhi NCR,Chinese,306.0,0,39,306.0,23,4.8,Delivered,UPI,False,1.9,True,2026-03
O000337,2026-04-11,C02229,R0018,Delhi NCR,North Indian,408.0,0,29,408.0,29,4.3,Delivered,UPI,False,2.3,False,2026-04
O000338,2026-04-06,C00145,R0105,Mumbai,Healthy,203.0,0,29,203.0,52,,Cancelled,UPI,False,4.4,False,2026-04
O000339,2026-05-08,C01851,R0131,Mumbai,South Indian,589.0,40,0,549.0,41,3.7,Delivered,UPI,True,3.2,False,2026-05
O000340,2026-01-26,C00735,R0146,Pune,Burgers,361.0,0,29,361.0,29,4.5,Delivered,UPI,False,1.9,False,2026-01
O000341,2026-03-07,C02454,R0080,Bengaluru,Chinese,350.0,60,39,290.0,37,3.9,Delivered,Wallet,True,5.1,False,2026-03
O000342,2026-05-20,C02861,R0224,Hyderabad,South Indian,148.0,80,29,68.0,52,3.8,Delivered,Wallet,True,6.2,False,2026-05
O000343,2026-01-22,C02532,R0117,Chennai,Biryani,400.0,60,29,340.0,29,4.6,Delivered,UPI,True,3.4,True,2026-01
O000344,2026-01-17,C02530,R0001,Delhi NCR,Pizza,434.0,0,29,434.0,36,4.3,Delivered,Card,False,2.7,True,2026-01
O000345,2026-01-07,C02387,R0117,Mumbai,Biryani,343.0,20,39,323.0,32,4.4,Delivered,Card,True,2.0,True,2026-01
O000346,2026-04-17,C02316,R0128,Pune,Biryani,542.0,40,0,502.0,41,3.7,Delivered,Card,True,4.4,False,2026-04
O000347,2026-03-09,C02314,R0026,Chennai,Biryani,363.0,40,29,323.0,33,3.4,Delivered,Card,True,2.0,False,2026-03
O000348,2026-05-08,C00528,R0180,Chennai,Burgers,457.0,60,19,397.0,46,4.5,Delivered,Card,True,9.1,True,2026-05
O000349,2026-02-06,C02920,R0240,Chennai,South Indian,537.0,0,0,537.0,28,3.5,Delivered,UPI,False,0.3,True,2026-02
O000350,2026-02-07,C01412,R0012,Chennai,Biryani,333.0,20,29,313.0,33,3.3,Delivered,UPI,True,2.4,True,2026-02
O000351,2026-04-06,C02974,R0038,Delhi NCR,Chinese,353.0,0,0,353.0,24,3.9,Delivered,Card,False,0.6,True,2026-04
O000352,2026-05-19,C01119,R0085,Delhi NCR,North Indian,1081.0,100,39,981.0,36,4.5,Delivered,UPI,True,3.6,False,2026-05
O000353,2026-01-01,C00430,R0169,Hyderabad,Desserts,480.0,80,29,400.0,27,4.1,Delivered,Cash,True,1.6,True,2026-01
O000354,2026-06-02,C02843,R0053,Pune,South Indian,409.0,100,19,309.0,39,4.2,Delivered,UPI,True,8.3,False,2026-06
O000355,2026-02-11,C02989,R0013,Delhi NCR,Healthy,620.0,100,29,520.0,68,,Rejected,Card,True,5.4,False,2026-02
O000356,2026-06-29,C01061,R0248,Pune,Burgers,376.0,80,49,296.0,32,4.6,Delivered,UPI,True,1.9,False,2026-06
O000357,2026-06-01,C01417,R0128,Chennai,Biryani,278.0,40,29,238.0,34,4.2,Delivered,UPI,True,5.8,False,2026-06
O000358,2026-06-30,C01597,R0076,Bengaluru,South Indian,335.0,40,19,295.0,22,3.9,Delivered,UPI,True,3.1,False,2026-06
O000359,2026-03-04,C01898,R0013,Delhi NCR,Healthy,292.0,20,0,272.0,24,4.4,Delivered,UPI,True,0.8,False,2026-03
O000360,2026-03-22,C02351,R0146,Chennai,Burgers,680.0,0,29,680.0,29,,Cancelled,Cash,False,0.7,False,2026-03
O000361,2026-01-08,C01780,R0147,Pune,Healthy,451.0,80,0,371.0,40,2.6,Delivered,Cash,True,1.4,True,2026-01
O000362,2026-06-22,C02449,R0147,Mumbai,Healthy,231.0,0,29,231.0,31,3.1,Delivered,Card,False,1.3,True,2026-06
O000363,2026-01-27,C02871,R0243,Mumbai,Desserts,452.0,0,0,452.0,21,4.4,Delivered,Card,False,0.4,True,2026-01
O000364,2026-02-21,C02392,R0198,Mumbai,Desserts,409.0,0,29,409.0,43,5.0,Delivered,Cash,False,5.9,False,2026-02
O000365,2026-05-26,C02911,R0048,Pune,Desserts,225.0,0,39,225.0,45,4.2,Delivered,Cash,False,6.0,False,2026-05
O000366,2026-04-01,C00518,R0199,Hyderabad,Healthy,318.0,0,0,318.0,24,4.0,Delivered,Card,False,0.8,False,2026-04
O000367,2026-03-27,C01401,R0071,Bengaluru,Desserts,728.0,20,19,708.0,51,3.2,Delivered,UPI,True,3.5,False,2026-03
O000368,2026-01-16,C00165,R0156,Mumbai,Healthy,333.0,100,0,233.0,21,5.0,Delivered,Cash,True,2.5,True,2026-01
O000369,2026-03-07,C02073,R0247,Bengaluru,Burgers,509.0,20,49,489.0,50,4.6,Delivered,UPI,True,5.3,False,2026-03
O000370,2026-01-05,C01147,R0092,Mumbai,South Indian,478.0,0,29,478.0,37,4.3,Delivered,Cash,False,1.4,True,2026-01
O000371,2026-03-23,C00129,R0147,Delhi NCR,Healthy,422.0,0,29,422.0,35,2.8,Delivered,Cash,False,0.8,False,2026-03
O000372,2026-05-11,C02865,R0208,Pune,Chinese,722.0,0,19,722.0,35,4.0,Delivered,UPI,False,3.8,False,2026-05
O000373,2026-04-28,C01658,R0209,Delhi NCR,Pizza,779.0,20,0,759.0,26,3.9,Delivered,UPI,True,5.2,False,2026-04
O000374,2026-03-22,C01018,R0086,Bengaluru,Healthy,266.0,100,19,166.0,37,3.9,Delivered,Cash,True,4.9,False,2026-03
O000375,2026-03-11,C00595,R0083,Pune,Chinese,672.0,20,0,652.0,38,4.2,Delivered,Cash,True,3.2,False,2026-03
O000376,2026-04-25,C01333,R0048,Hyderabad,Desserts,227.0,60,19,167.0,51,5.0,Delivered,Card,True,3.2,False,2026-04
O000377,2026-01-07,C02484,R0029,Pune,Healthy,418.0,0,39,418.0,32,3.1,Delivered,UPI,False,2.8,True,2026-01
O000378,2026-02-19,C00182,R0176,Bengaluru,Biryani,434.0,80,29,354.0,37,3.7,Delivered,Card,True,4.3,True,2026-02
O000379,2026-05-22,C01612,R0019,Hyderabad,North Indian,830.0,0,49,830.0,32,3.5,Delivered,Card,False,6.9,False,2026-05
O000380,2026-06-15,C02664,R0239,Delhi NCR,Biryani,378.0,0,0,378.0,41,3.9,Delivered,UPI,False,8.7,True,2026-06
O000381,2026-04-21,C00744,R0099,Mumbai,Desserts,233.0,0,29,233.0,23,3.5,Delivered,Wallet,False,2.2,False,2026-04
O000382,2026-02-16,C01839,R0047,Hyderabad,Pizza,518.0,0,39,518.0,54,3.5,Delivered,UPI,False,8.3,False,2026-02
O000383,2026-04-22,C02091,R0089,Delhi NCR,Chinese,252.0,0,29,252.0,38,3.6,Delivered,UPI,False,3.2,False,2026-04
O000384,2026-06-10,C02452,R0060,Delhi NCR,Healthy,383.0,100,39,283.0,35,4.8,Delivered,Card,True,5.0,False,2026-06
O000385,2026-02-12,C01953,R0176,Hyderabad,Biryani,277.0,0,0,277.0,27,,Rejected,UPI,False,1.4,False,2026-02
O000386,2026-04-01,C00605,R0148,Bengaluru,Biryani,582.0,0,39,582.0,18,4.0,Delivered,UPI,False,2.4,False,2026-04
O000387,2026-01-29,C02704,R0229,Bengaluru,Burgers,358.0,100,39,258.0,33,4.4,Delivered,Card,True,3.4,True,2026-01
O000388,2026-05-08,C01790,R0147,Delhi NCR,Healthy,376.0,0,0,376.0,33,3.1,Delivered,UPI,False,4.3,True,2026-05
O000389,2026-05-13,C01614,R0042,Delhi NCR,Burgers,322.0,40,49,282.0,30,3.4,Delivered,Cash,True,4.1,False,2026-05
O000390,2026-04-06,C00263,R0077,Delhi NCR,Burgers,523.0,0,49,523.0,40,4.2,Delivered,UPI,False,6.7,False,2026-04
O000391,2026-04-27,C02118,R0239,Pune,Biryani,331.0,0,19,331.0,30,3.5,Delivered,UPI,False,4.6,False,2026-04
O000392,2026-03-11,C00661,R0076,Hyderabad,South Indian,830.0,80,0,750.0,36,3.8,Delivered,Card,True,3.8,True,2026-03
O000393,2026-05-10,C01316,R0177,Delhi NCR,North Indian,217.0,0,0,217.0,21,4.4,Delivered,UPI,False,2.6,False,2026-05
O000394,2026-03-11,C02920,R0143,Chennai,Burgers,364.0,0,29,364.0,37,4.1,Delivered,Cash,False,5.2,False,2026-03
